type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,machine_timestamp
CSI_DATA,STA,C8:F0:9E:F2:A4:F5,-81,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,219580550,0,110,0,0,219.785,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 12 -11 16 -18 12 -19 14 -18 11 -17 15 -20 14 -15 9 -17 10 -15 9 -20 5 -20 8 -19 9 -20 7 -19 11 -20 7 -18 7 -15 8 -15 7 -19 9 -18 9 -21 6 -19 9 -19 7 -19 6 -19 6 0 0 -22 4 -17 6 -19 10 -17 9 -19 4 -17 5 -17 4 -16 6 -17 7 -17 5 -15 5 -19 7 -13 1 -17 3 -16 7 -17 9 -13 5 -15 11 -12 9 -14 8 -16 8 -18 9 -12 3 -16 7 -15 9 -12 9 0 0 0 0 0 0 0 0 0 0 ],1731669441.026215
CSI_DATA,STA,C8:F0:9E:F2:A4:F5,-77,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,219584391,0,110,0,0,219.791,128,[110 96 6 0 0 0 0 0 0 0 0 0 5 21 2 20 3 22 1 21 3 20 0 20 0 21 -1 17 0 22 -3 23 -4 16 -1 23 0 20 -2 14 -2 18 -1 18 -2 20 -2 16 -2 17 -4 17 -2 15 -2 18 -1 17 -3 18 -2 19 -1 18 0 0 -3 17 -2 19 0 19 -4 18 -1 16 -2 17 -2 20 0 19 -1 16 0 15 -2 15 -1 16 -1 16 1 16 0 16 0 14 0 13 1 16 -1 15 -1 13 1 16 1 14 -1 14 0 13 -2 13 4 13 0 0 0 0 0 0 0 0 0 0 ],1731669441.0327215
CSI_DATA,STA,C8:F0:9E:F2:A4:F5,-79,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,219590552,0,110,0,0,219.797,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 3 8 1 9 2 8 2 7 2 8 3 6 5 8 4 3 3 5 3 5 4 7 3 4 4 6 5 7 4 7 4 7 2 7 3 6 2 6 5 6 2 3 5 5 5 5 3 4 4 5 5 0 0 6 4 6 5 6 6 6 4 7 3 5 5 5 5 5 4 5 2 7 4 7 4 8 3 5 4 5 5 4 1 6 3 5 3 4 3 5 2 7 3 7 2 6 2 6 5 4 1 5 5 6 3 0 0 0 0 0 0 0 0 0 0 ],1731669441.0422316
CSI_DATA,STA,C8:F0:9E:F2:A4:F5,-80,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,219591707,0,110,0,0,219.801,384,[110 96 6 0 0 0 0 0 0 0 0 0 -20 -7 -20 -9 -20 -7 -19 -12 -17 -9 -16 -13 -17 -13 -15 -12 -15 -13 -14 -12 -14 -16 -15 -13 -19 -14 -13 -17 -14 -14 -16 -10 -15 -12 -14 -12 -13 -11 -12 -13 -14 -12 -14 -12 -12 -11 -15 -11 -15 -14 -14 -12 0 0 -14 -13 -16 -13 -14 -13 -15 -10 -15 -13 -15 -15 -16 -12 -16 -11 -13 -11 -16 -7 -15 -9 -16 -10 -14 -9 -14 -10 -16 -11 -19 -9 -15 -7 -15 -9 -17 -9 -12 -6 -13 -8 -17 -7 -14 -10 -14 -7 -14 -5 -15 -5 0 0 0 0 0 0 0 0 0 0 ],1731669441.0422316
CSI_DATA,STA,C8:F0:9E:F2:A4:F5,-79,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,219592610,0,110,0,0,219.808,384,[110 96 6 0 0 0 0 0 0 0 0 0 25 0 22 -7 24 -5 24 -3 18 0 23 -3 23 -3 22 2 18 -3 18 1 20 -1 21 7 22 1 20 1 17 3 18 0 19 2 19 2 17 0 23 2 20 4 20 1 19 -1 18 0 20 4 20 0 0 0 14 -4 18 -1 23 -1 18 0 18 3 19 -3 20 2 21 -1 20 -1 21 -2 19 3 19 -1 17 -3 20 0 20 -5 20 -3 21 -4 18 -4 18 -5 19 -4 20 -3 14 -5 17 -3 18 -3 16 1 21 -3 0 0 0 0 0 0 0 0 0 0 ],1731669441.0422316
CSI_DATA,STA,C8:F0:9E:F2:A4:F5,-80,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,219593349,0,110,0,0,219.813,384,[110 96 6 0 0 0 0 0 0 0 0 0 6 15 4 22 1 21 2 19 -1 20 2 14 0 20 -1 20 -1 17 -2 16 -1 18 -3 20 -2 20 0 16 -6 16 0 16 0 18 1 18 0 15 -1 15 2 15 -2 15 1 16 3 20 4 15 1 23 0 0 2 16 1 18 0 17 1 15 2 15 7 18 3 16 4 14 7 18 7 18 7 16 9 16 2 14 7 14 5 18 7 15 5 12 12 16 8 13 9 16 7 17 6 11 9 15 7 16 11 14 9 9 0 0 0 0 0 0 0 0 0 0 ],1731669441.0578794
CSI_DATA,STA,C8:F0:9E:F2:A4:F5,-79,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,219593688,0,110,0,0,219.819,384,[110 96 6 0 0 0 0 0 0 0 0 0 15 16 14 18 11 17 13 14 11 16 10 15 8 17 10 18 9 17 9 19 9 18 9 17 6 17 6 17 7 16 7 19 6 17 5 15 6 16 7 12 10 16 10 18 10 13 7 12 8 14 7 12 0 0 12 13 11 15 9 16 12 11 8 11 6 13 12 12 11 14 14 14 14 13 12 11 11 12 14 9 13 11 13 16 15 13 13 9 11 11 13 12 14 11 14 11 11 9 15 9 13 11 14 5 16 8 0 0 0 0 0 0 0 0 0 0 ],1731669441.0578794
CSI_DATA,STA,C8:F0:9E:F2:A4:F5,-76,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,219604390,0,110,0,0,219.824,128,[110 96 6 0 0 0 0 0 0 0 0 0 2 24 -2 25 -2 22 -2 23 -4 22 -3 26 -5 23 -3 21 -5 21 -6 23 -5 23 -3 24 -5 25 -2 21 -5 21 -6 20 -6 21 -5 20 -4 18 -6 18 -3 21 -5 18 -6 19 -1 19 -3 20 0 19 0 0 1 20 -3 19 -2 23 -1 19 -4 20 -1 19 -2 19 -3 18 -2 20 -2 19 -1 21 -1 18 0 19 2 18 3 18 2 23 2 20 3 19 -1 18 0 19 1 18 0 18 0 17 2 19 2 19 3 18 0 0 0 0 0 0 0 0 0 0 ],1731669441.0578794
CSI_DATA,STA,C8:F0:9E:F2:A4:F5,-76,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,219608533,0,110,0,0,219.83,128,[110 96 6 0 0 0 0 0 0 0 0 0 27 1 23 1 21 2 25 5 23 9 24 7 22 5 22 8 22 9 17 4 22 4 20 8 20 6 18 5 19 8 15 3 16 5 16 3 18 3 19 5 16 3 16 4 17 0 19 5 14 1 17 5 0 0 18 5 17 5 21 3 17 4 20 2 14 4 17 3 19 -1 17 0 12 -1 17 1 15 -1 16 -3 17 -2 18 -4 18 -2 18 -1 17 -1 16 -1 13 -4 17 1 19 0 14 -3 19 -3 15 -2 13 -5 0 0 0 0 0 0 0 0 0 0 ],1731669441.0734992
CSI_DATA,STA,C8:F0:9E:F2:A4:F5,-80,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,219609418,0,110,0,0,219.835,384,[110 96 6 0 0 0 0 0 0 0 0 0 -7 -22 -5 -26 -7 -24 -7 -24 -4 -23 -3 -23 -1 -25 -4 -21 -2 -20 0 -19 -1 -20 1 -26 1 -23 2 -24 -2 -21 -2 -21 0 -20 -2 -19 0 -21 -2 -21 -1 -20 0 -21 1 -18 -3 -19 1 -19 -2 -19 0 0 -4 -17 -4 -20 -2 -17 -2 -18 -4 -17 0 -21 -5 -21 -6 -15 -6 -18 -6 -19 -6 -16 -3 -16 -6 -19 -8 -16 -9 -14 -8 -20 -6 -18 -3 -20 -7 -18 -10 -18 -6 -17 -6 -14 -9 -16 -11 -17 -7 -17 -9 -15 0 0 0 0 0 0 0 0 0 0 ],1731669441.0734992
