0,10.962682,12.483452,18.27901,15.1170635,19.789637,17.431643,17.311417,18.419756,16.99497,22.050121,21.943327,21.00054,16.105255,24.432775,20.44213,19.138262,22.795443,21.344875,17.341133,24.210115,22.599163,21.266275,24.652313,22.434435,31.429434,24.646196,23.365519,25.346075,27.466238,24.699123,24.908737,24.143824,24.829042,24.61113,20.92395,21.330406,22.040802,20.979761,20.530214,20.73928,16.618717,15.61301,18.907827,15.488019,17.607748,16.904627,15.208969,12.951321,14.984041,11.714341,11.469599,10.710934,4.0
1,10.797272,11.46376,14.106668,13.8702135,15.082185,13.990995,14.733952,14.438541,15.311829,17.37931,17.811604,16.972824,16.09978,19.460135,17.45792,18.030504,19.700527,18.788683,17.7826,20.875315,20.524889,21.038536,21.555079,20.515285,24.840294,21.781061,21.840006,22.56799,23.576729,21.293617,21.20401,21.6041,22.875668,21.487627,16.432972,18.655754,18.898207,18.476646,18.1975,18.97073,15.928637,15.679396,16.716423,14.894031,15.153889,14.617295,13.700016,12.841127,13.144721,11.509989,10.949431,10.660753,4.0
2,11.029333,11.228723,12.146221,13.272882,12.438534,12.226804,13.241541,12.681922,14.579864,14.921276,15.7409935,15.334603,16.431118,17.02423,16.23456,17.78801,18.256542,17.48614,18.332464,19.160477,19.550076,20.94939,19.985815,19.690336,21.642756,20.36302,21.455107,21.48055,21.67421,20.164286,19.91584,20.869633,22.267849,20.620483,15.676175,18.090672,18.215117,17.985111,17.915506,18.575436,16.414337,16.522295,16.350624,15.282223,14.415759,14.135533,13.7167,13.479025,12.860745,12.059994,11.261644,11.208385,4.0
3,11.485853,11.4874525,11.79115,13.084157,11.373399,11.706655,12.629484,12.515596,14.490047,14.146485,15.178081,15.382229,16.96215,16.456287,16.265017,18.062452,17.967714,17.115925,18.88736,18.642467,19.337452,20.96006,19.507309,19.684076,20.900108,20.002266,21.819883,21.569853,21.213928,20.660196,20.281395,21.37964,22.576,21.26436,17.448202,18.939323,19.15779,18.838917,18.97489,19.080416,17.601257,17.766098,17.182785,16.259909,14.823682,14.842962,14.693486,14.531168,13.607521,13.02003,12.113017,12.1200905,4.0
4,11.993821,11.949067,12.434939,13.06312,11.401494,11.998132,12.693081,13.305262,14.733353,14.525406,15.5694475,16.412056,17.55576,17.087542,17.042257,18.5055,18.338266,17.356718,19.343912,18.898157,19.549753,21.031776,19.682348,20.220991,21.675636,20.309,22.543398,22.321997,21.651127,22.13042,21.537846,22.573349,23.370539,22.67392,20.543697,20.505869,20.892483,20.371828,20.666313,20.012686,19.01483,19.0352,18.585272,17.434404,15.807985,16.123203,16.064842,15.663711,14.860457,14.045771,13.210325,13.162129,4.0
5,11.977356,11.8132305,13.656313,11.671412,12.447508,12.47383,14.262661,14.501029,14.532168,16.119795,16.224092,17.189398,18.170296,18.364763,18.31626,17.32205,18.000061,17.896368,19.45245,19.566334,19.777514,20.996395,19.628136,21.381405,22.206594,20.808657,22.812208,22.860048,22.621996,24.683825,22.291147,24.42376,23.983192,23.099426,23.840086,21.828064,21.934616,21.79486,21.99018,20.811071,20.009583,19.343508,19.940424,18.049303,16.092546,16.921051,16.622097,16.293621,15.960861,13.854222,14.514239,14.002935,4.0
6,11.733909,11.069396,13.180559,11.297754,12.28825,12.622453,14.43381,13.614533,13.84943,16.483398,16.158875,17.019884,18.001587,18.362583,17.37585,16.94947,18.023672,18.17665,18.882875,19.628216,18.894413,21.517534,19.234701,22.036682,22.480818,21.019957,22.608099,22.812466,22.24118,24.936012,21.928427,23.847923,24.39859,22.840134,23.004253,21.094599,21.137499,21.354158,21.380575,20.281958,19.360611,18.918139,19.178501,17.96679,15.848979,16.47618,16.072102,15.769034,15.825256,13.67241,14.590562,14.500511,4.0
7,11.607174,10.376151,12.5878935,11.402984,12.207626,12.905676,14.73891,12.796639,13.250357,16.491917,15.696381,16.76009,17.86904,17.863115,16.68178,16.653145,17.521666,17.89509,18.360699,19.087667,17.938713,21.765177,18.63762,22.277771,22.268238,20.651426,21.670109,21.872044,21.542336,23.986404,20.992311,22.457523,22.92848,21.806633,22.408058,20.885319,19.785124,20.11247,19.955261,18.605486,17.79299,17.624268,17.381802,16.687677,15.092346,15.195626,14.983018,14.836238,14.742713,13.183728,13.994205,14.394931,4.0
8,10.973002,9.43023,11.332421,11.306,11.989289,12.873539,14.505935,11.583245,12.729596,15.62513,14.827869,15.670631,16.880926,16.863815,15.268661,15.359154,16.081501,16.833775,17.072107,17.815401,16.26142,20.443672,17.245052,21.305227,20.69521,19.639803,19.949581,20.064001,19.978924,21.544239,19.012627,20.289501,20.37081,19.957544,19.230879,19.71408,17.589813,18.108706,17.901838,16.432491,15.618768,15.53057,15.00028,14.831134,13.641708,13.483213,13.488069,13.072268,12.866542,12.175088,12.85606,13.713249,4.0
9,10.575696,9.285783,10.644891,11.145703,11.526988,13.067308,14.28544,10.990181,12.443068,15.689482,14.591169,15.491258,16.247492,15.7709,14.974127,15.392801,14.664621,15.933265,16.023832,16.922602,15.7741375,19.489702,16.133904,20.498562,19.081678,18.73962,18.782228,18.899994,19.18285,20.085335,17.998875,18.674644,19.57977,18.377834,17.65194,18.125769,15.730146,16.25103,15.923381,14.786692,14.327636,14.316108,13.596882,13.177285,12.580524,11.755698,11.878498,11.698968,11.018788,10.928302,11.458045,12.4284,4.0
10,10.266892,9.034331,10.198517,11.456148,12.036387,12.747332,14.230601,10.848148,12.253532,14.956254,13.631907,15.225259,15.453676,15.085384,14.455237,15.470991,15.0510845,16.066149,15.58213,16.59187,15.977048,19.786335,16.207645,19.530294,19.806202,18.584541,19.227764,17.396173,18.579472,18.872543,17.896395,17.231405,18.70564,18.183725,16.035917,17.327412,14.97682,15.25444,15.037309,13.794622,13.296928,13.613191,12.975935,11.872696,11.35901,10.32181,10.749872,10.694645,10.170162,10.201816,10.482982,11.491845,4.0
11,10.715396,8.774528,9.910235,12.329774,12.249436,12.256913,13.610818,10.539849,12.351788,14.766263,13.957751,14.918191,16.017426,15.906014,14.252361,16.510323,15.644993,16.781557,14.898141,16.085287,16.314552,19.856997,17.855844,18.585987,20.564741,19.054401,19.583204,18.740791,19.272343,18.94361,17.908815,16.933945,18.602577,18.17124,16.4031,18.143183,16.278637,15.531713,15.434974,13.779207,13.368654,13.086732,12.859782,11.728759,11.753963,10.190871,10.974436,10.651431,9.563406,10.167456,10.524591,10.675357,4.0
12,11.53606,9.205535,10.367096,13.945409,12.683792,12.426787,12.791551,10.948653,13.112514,14.625968,15.19896,15.395458,16.61432,16.959318,14.7164955,17.99862,16.755892,17.467245,15.0700035,16.581358,17.795633,20.478243,20.184895,18.660164,22.322966,20.334679,20.920979,20.654505,21.66603,20.139338,19.14694,18.588676,19.79373,19.406084,18.96352,20.17194,18.986923,17.119009,16.936287,15.496886,14.754337,13.929667,13.99186,12.734424,12.860969,10.861028,12.211378,11.264935,9.939609,10.820274,10.898362,10.367806,4.0
13,12.158787,9.864097,11.012287,14.182569,13.039917,12.015585,12.4575,12.55828,13.841943,14.614331,16.030495,16.224785,17.801888,18.682943,17.056839,19.207502,17.954401,19.051361,16.42507,17.412088,19.066578,21.324451,21.602806,19.298971,23.9708,21.012547,22.614328,23.061028,22.534134,22.09074,20.646734,20.655832,21.696198,21.530954,20.99853,21.653542,21.515205,19.507975,19.441813,17.087011,16.372383,15.349391,15.52428,13.863139,13.948806,11.962031,13.19788,12.284393,10.551089,11.605282,11.699537,10.541827,4.0
14,12.140053,10.13303,11.0500145,13.747665,13.282748,11.309018,12.615306,13.222903,13.836561,14.645312,16.461332,15.914118,18.092815,19.25031,17.992369,18.659773,18.349274,19.271461,17.447989,17.840738,19.882172,22.027971,22.519487,19.768116,23.939268,22.073902,23.480024,24.299242,23.941074,23.533255,21.097504,22.058273,23.481688,21.397535,22.307291,21.434364,22.078798,20.348475,20.65375,18.853483,17.403397,16.355406,16.642414,15.08805,14.188973,12.5863085,13.616973,13.136594,11.341035,11.61647,12.547018,10.493133,4.0
15,13.085578,9.889187,11.155683,14.18913,13.1783085,11.115688,12.128475,12.036041,14.029434,14.855499,16.113497,16.132853,18.094921,19.673107,17.746202,19.272623,19.181028,19.77532,17.641165,18.32089,20.455276,22.615479,22.54159,20.927904,25.2605,22.74038,24.395067,25.75549,24.663385,24.52657,22.2147,23.317928,25.326086,21.839745,23.516415,21.517485,22.733206,21.203148,21.619278,19.67965,18.552938,17.420725,17.583027,16.298271,15.314851,13.617525,14.860993,13.733258,12.156711,12.58058,12.931916,11.604013,4.0
16,13.563423,10.398277,11.538922,14.560168,13.615886,11.39347,12.5758705,11.981518,14.207421,14.709749,16.463964,16.247402,17.997509,20.078022,17.835468,19.047821,19.663733,19.966991,18.633406,18.386856,20.863708,22.938318,21.898949,21.477217,25.336363,22.580477,23.960043,25.695837,24.900873,24.765997,22.425205,23.495766,25.098951,21.815378,23.552628,21.923018,22.541613,21.145042,21.824333,19.392317,18.609102,17.375463,17.633207,15.516579,15.52755,13.696592,14.605892,13.538006,12.047276,13.289114,12.5501,11.363223,4.0
17,13.105936,10.770699,11.416502,14.139001,13.015211,11.5379925,12.523259,11.774532,14.793435,14.128967,16.2047,16.226854,17.17211,19.798777,17.58673,17.982088,19.048092,18.889505,18.624334,18.181112,20.358845,22.213194,20.38552,21.379988,24.26113,22.0374,23.143986,24.764383,24.345415,24.258726,22.501736,23.015577,24.572641,21.37293,24.233492,20.645258,20.604916,20.222101,20.859812,19.024698,18.13356,16.952438,17.778069,14.218082,14.999805,13.479132,13.801853,12.706976,11.668195,13.401274,11.578916,11.107654,4.0
