0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
7.615773105863909,5.0990195135927845,7.0,7.0,3.605551275463989,4.47213595499958,3.605551275463989,6.4031242374328485,5.656854249492381,5.0,7.810249675906654,8.48528137423857,9.219544457292889,10.63014581273465,10.0,10.816653826391969,9.899494936611664,10.0,10.816653826391969,11.6619037896906,11.180339887498947,12.529964086141668,11.180339887498947,12.083045973594572,13.41640786499874,13.0,13.0,13.0,12.649110640673518,13.92838827718412,13.341664064126334,13.601470508735444,15.033296378372908,13.038404810405298,13.038404810405298,13.341664064126334,11.180339887498947,12.16552506059644,11.04536101718726,10.198039027185567,9.0,8.246211251235321,8.06225774829855,7.280109889280518,5.0,5.656854249492381,5.0,6.708203932499369,6.082762530298219,6.0,6.0,6.324555320336759
7.071067811865476,7.211102550927978,6.4031242374328485,7.810249675906654,7.071067811865476,5.656854249492381,7.810249675906654,7.071067811865476,8.602325267042627,8.48528137423857,9.219544457292889,9.899494936611664,10.63014581273465,10.0,10.0,12.041594578792296,10.0,10.0,9.433981132056603,10.295630140987,10.295630140987,11.180339887498947,10.44030650891055,10.770329614269007,12.083045973594572,11.180339887498947,11.704699910719626,13.0,11.704699910719626,11.704699910719626,10.198039027185567,11.40175425099138,12.16552506059644,11.180339887498947,12.36931687685298,10.198039027185567,9.486832980505138,9.055385138137416,8.246211251235321,8.246211251235321,7.615773105863909,8.06225774829855,8.94427190999916,6.4031242374328485,7.071067811865476,6.4031242374328485,7.071067811865476,7.211102550927978,8.602325267042627,8.94427190999916,8.94427190999916,8.94427190999916
9.433981132056603,8.54400374531753,7.615773105863909,7.810249675906654,9.433981132056603,5.830951894845301,7.211102550927978,7.810249675906654,7.810249675906654,10.816653826391969,9.899494936611664,10.63014581273465,11.31370849898476,10.63014581273465,12.041594578792296,12.041594578792296,11.40175425099138,12.806248474865695,13.45362404707371,14.142135623730953,12.529964086141668,13.892443989449804,12.529964086141668,12.529964086141668,14.7648230602334,13.41640786499874,14.7648230602334,14.7648230602334,14.7648230602334,14.317821063276352,13.0,14.317821063276352,13.92838827718412,13.341664064126334,10.44030650891055,10.770329614269007,11.704699910719626,9.848857801796104,10.295630140987,8.94427190999916,9.433981132056603,7.810249675906654,8.06225774829855,6.708203932499369,7.211102550927978,7.615773105863909,8.246211251235321,9.055385138137416,11.180339887498947,12.0,12.041594578792296,13.152946437965904
13.152946437965904,10.04987562112089,14.0356688476182,13.0,11.04536101718726,9.0,11.0,11.0,11.0,11.04536101718726,13.038404810405298,12.0,13.0,12.041594578792296,13.0,15.033296378372908,14.0,17.029386365926403,16.1245154965971,15.524174696260024,19.4164878389476,17.26267650163207,18.384776310850235,16.0312195418814,19.4164878389476,18.027756377319943,19.313207915827967,19.4164878389476,17.72004514666935,18.027756377319943,17.0,18.788294228055936,18.867962264113206,18.027756377319943,17.88854381999832,16.1245154965971,14.7648230602334,13.038404810405298,13.41640786499874,12.529964086141668,12.083045973594572,10.770329614269007,12.649110640673518,8.06225774829855,8.06225774829855,8.06225774829855,8.0,9.219544457292889,8.246211251235321,9.848857801796104,9.848857801796104,10.295630140987
7.071067811865476,7.071067811865476,7.071067811865476,5.656854249492381,6.4031242374328485,5.0,5.0,6.4031242374328485,5.656854249492381,7.071067811865476,7.071067811865476,7.071067811865476,7.071067811865476,7.810249675906654,7.810249675906654,9.899494936611664,8.48528137423857,10.63014581273465,9.219544457292889,10.63014581273465,11.40175425099138,12.806248474865695,11.6619037896906,12.206555615733702,15.811388300841896,13.038404810405298,14.422205101855956,14.422205101855956,13.892443989449804,16.1245154965971,13.92838827718412,15.231546211727816,15.811388300841896,14.866068747318506,15.811388300841896,13.0,13.0,12.649110640673518,12.649110640673518,11.704699910719626,8.94427190999916,10.295630140987,10.295630140987,8.602325267042627,9.219544457292889,9.219544457292889,9.219544457292889,8.48528137423857,9.219544457292889,10.0,9.219544457292889,8.94427190999916
8.0,9.055385138137416,7.0,8.0,7.280109889280518,7.071067811865476,6.324555320336759,6.082762530298219,8.06225774829855,8.246211251235321,8.246211251235321,8.0,8.246211251235321,9.055385138137416,10.198039027185567,11.04536101718726,11.04536101718726,12.36931687685298,12.36931687685298,13.92838827718412,13.601470508735444,14.317821063276352,13.41640786499874,15.652475842498529,17.0,17.46424919657298,17.204650534085253,15.811388300841896,17.204650534085253,16.401219466856727,17.029386365926403,16.401219466856727,18.43908891458577,17.69180601295413,16.278820596099706,14.866068747318506,16.278820596099706,15.556349186104043,14.866068747318506,14.212670403551895,12.806248474865695,12.206555615733702,12.806248474865695,10.0,11.6619037896906,9.848857801796104,12.083045973594572,10.44030650891055,11.40175425099138,11.0,10.44030650891055,11.04536101718726
6.082762530298219,5.385164807134504,6.708203932499369,5.385164807134504,5.0,6.4031242374328485,6.708203932499369,5.656854249492381,5.656854249492381,5.656854249492381,6.4031242374328485,7.810249675906654,8.48528137423857,8.48528137423857,9.219544457292889,10.63014581273465,10.63014581273465,10.63014581273465,10.63014581273465,12.041594578792296,12.206555615733702,13.45362404707371,13.601470508735444,15.811388300841896,15.264337522473747,14.7648230602334,14.317821063276352,18.35755975068582,17.0,17.88854381999832,14.317821063276352,16.492422502470642,17.72004514666935,16.76305461424021,15.652475842498529,15.524174696260024,16.55294535724685,16.492422502470642,12.36931687685298,13.92838827718412,12.36931687685298,10.770329614269007,10.295630140987,10.816653826391969,10.63014581273465,10.63014581273465,9.219544457292889,10.63014581273465,11.6619037896906,9.848857801796104,10.295630140987,10.44030650891055
5.0,3.605551275463989,5.385164807134504,5.385164807134504,5.0990195135927845,4.47213595499958,4.242640687119285,5.385164807134504,5.0,6.708203932499369,6.324555320336759,6.324555320336759,8.94427190999916,8.54400374531753,8.54400374531753,8.54400374531753,8.246211251235321,10.198039027185567,11.180339887498947,12.041594578792296,13.0,13.0,13.038404810405298,14.0356688476182,16.492422502470642,15.132745950421556,15.811388300841896,16.492422502470642,17.72004514666935,17.08800749063506,17.46424919657298,17.46424919657298,18.35755975068582,17.0,18.027756377319943,16.1245154965971,14.7648230602334,15.811388300841896,13.892443989449804,14.422205101855956,13.601470508735444,11.6619037896906,12.083045973594572,9.848857801796104,10.44030650891055,10.198039027185567,10.198039027185567,11.0,12.041594578792296,14.0356688476182,20.09975124224178,6.4031242374328485
6.708203932499369,6.0,7.071067811865476,6.708203932499369,7.280109889280518,5.830951894845301,5.830951894845301,6.708203932499369,6.324555320336759,7.280109889280518,7.280109889280518,8.06225774829855,8.54400374531753,7.615773105863909,8.94427190999916,10.770329614269007,8.94427190999916,10.295630140987,11.180339887498947,12.529964086141668,13.038404810405298,13.41640786499874,13.892443989449804,14.7648230602334,16.64331697709324,16.401219466856727,17.804493814764857,17.204650534085253,16.401219466856727,17.804493814764857,17.029386365926403,18.43908891458577,19.1049731745428,16.401219466856727,18.43908891458577,16.278820596099706,16.97056274847714,14.422205101855956,15.620499351813308,12.727922061357855,14.142135623730953,10.816653826391969,12.806248474865695,10.0,10.816653826391969,8.602325267042627,9.848857801796104,11.180339887498947,11.180339887498947,11.0,12.0,11.0
11.180339887498947,11.180339887498947,11.180339887498947,10.816653826391969,11.40175425099138,10.0,10.63014581273465,10.63014581273465,11.40175425099138,11.40175425099138,11.40175425099138,11.40175425099138,12.041594578792296,12.041594578792296,12.041594578792296,12.806248474865695,12.041594578792296,12.727922061357855,12.041594578792296,12.727922061357855,13.45362404707371,14.866068747318506,13.45362404707371,14.142135623730953,14.866068747318506,14.866068747318506,14.866068747318506,15.556349186104043,14.142135623730953,14.866068747318506,15.0,15.0,15.811388300841896,13.601470508735444,13.601470508735444,12.206555615733702,12.206555615733702,12.206555615733702,11.6619037896906,10.0,8.602325267042627,8.48528137423857,7.810249675906654,7.810249675906654,7.211102550927978,6.708203932499369,6.324555320336759,7.280109889280518,8.06225774829855,8.0,8.0,8.246211251235321
