0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
5.0990195135927845,5.0990195135927845,6.324555320336759,7.071067811865476,8.06225774829855,7.0,9.0,9.0,11.04536101718726,12.16552506059644,13.152946437965904,14.560219778561036,15.811388300841896,15.811388300841896,15.231546211727816,17.08800749063506,16.1245154965971,17.0,17.204650534085253,18.027756377319943,17.804493814764857,19.209372712298546,19.1049731745428,19.849433241279208,19.79898987322333,19.1049731745428,19.1049731745428,19.1049731745428,16.97056274847714,19.1049731745428,17.69180601295413,16.278820596099706,16.278820596099706,15.556349186104043,15.620499351813308,14.212670403551895,13.038404810405298,13.038404810405298,13.41640786499874,13.41640786499874,13.92838827718412,12.649110640673518,15.811388300841896,13.341664064126334,14.317821063276352,13.152946437965904,13.341664064126334,13.152946437965904,14.0356688476182,13.0,13.038404810405298,13.038404810405298
2.23606797749979,6.708203932499369,6.324555320336759,7.071067811865476,7.615773105863909,6.324555320336759,8.246211251235321,8.94427190999916,10.770329614269007,12.529964086141668,12.206555615733702,13.038404810405298,13.601470508735444,15.620499351813308,14.866068747318506,17.69180601295413,16.278820596099706,16.97056274847714,16.97056274847714,18.43908891458577,20.0,20.0,17.4928556845359,18.027756377319943,21.095023109728988,18.35755975068582,19.235384061671343,17.4928556845359,17.4928556845359,16.64331697709324,16.64331697709324,14.317821063276352,16.64331697709324,15.264337522473747,12.041594578792296,13.41640786499874,14.212670403551895,13.45362404707371,12.806248474865695,12.529964086141668,10.816653826391969,13.0,12.083045973594572,11.704699910719626,11.40175425099138,10.198039027185567,12.16552506059644,13.341664064126334,11.04536101718726,12.0,12.041594578792296,12.041594578792296
3.605551275463989,3.605551275463989,5.0,5.656854249492381,6.4031242374328485,7.071067811865476,9.219544457292889,8.602325267042627,10.0,11.180339887498947,11.6619037896906,13.41640786499874,14.317821063276352,15.811388300841896,15.524174696260024,16.76305461424021,15.524174696260024,16.1245154965971,16.1245154965971,18.027756377319943,18.0,18.027756377319943,18.027756377319943,18.0,19.026297590440446,17.029386365926403,17.11724276862369,18.110770276274835,16.1245154965971,16.0312195418814,15.132745950421556,14.142135623730953,15.297058540778355,12.041594578792296,13.0,12.041594578792296,11.180339887498947,10.44030650891055,11.704699910719626,12.083045973594572,10.770329614269007,11.180339887498947,11.6619037896906,10.63014581273465,11.40175425099138,10.63014581273465,11.40175425099138,12.041594578792296,10.816653826391969,11.6619037896906,11.6619037896906,11.6619037896906
3.605551275463989,5.0,5.656854249492381,6.4031242374328485,7.211102550927978,8.06225774829855,8.06225774829855,8.06225774829855,9.486832980505138,10.770329614269007,11.40175425099138,12.36931687685298,13.152946437965904,13.341664064126334,13.038404810405298,14.142135623730953,13.0,15.033296378372908,15.132745950421556,16.278820596099706,16.492422502470642,16.278820596099706,15.297058540778355,15.524174696260024,16.15549442140351,15.524174696260024,15.811388300841896,14.866068747318506,13.601470508735444,13.341664064126334,12.649110640673518,12.649110640673518,12.649110640673518,11.40175425099138,11.180339887498947,10.0,10.0,10.0,10.0,10.198039027185567,10.198039027185567,10.44030650891055,11.704699910719626,10.770329614269007,10.770329614269007,10.295630140987,11.180339887498947,11.6619037896906,10.816653826391969,10.816653826391969,12.206555615733702,10.63014581273465
5.0990195135927845,3.0,5.385164807134504,6.324555320336759,7.071067811865476,7.280109889280518,9.055385138137416,10.198039027185567,11.04536101718726,10.04987562112089,13.038404810405298,15.0,16.0312195418814,16.0312195418814,18.43908891458577,16.1245154965971,16.76305461424021,17.46424919657298,17.08800749063506,19.697715603592208,18.788294228055936,19.235384061671343,16.55294535724685,17.4928556845359,19.4164878389476,18.027756377319943,18.35755975068582,18.867962264113206,17.0,15.0,16.55294535724685,15.231546211727816,12.206555615733702,16.15549442140351,17.029386365926403,18.027756377319943,16.76305461424021,15.297058540778355,14.0356688476182,13.152946437965904,13.152946437965904,14.0,13.0,13.152946437965904,12.36931687685298,12.16552506059644,13.341664064126334,14.317821063276352,12.36931687685298,13.0,11.704699910719626,13.41640786499874
5.830951894845301,5.385164807134504,7.615773105863909,7.280109889280518,7.280109889280518,8.54400374531753,9.219544457292889,11.180339887498947,12.16552506059644,12.16552506059644,12.36931687685298,14.0356688476182,17.0,16.0312195418814,17.26267650163207,17.11724276862369,17.26267650163207,17.72004514666935,17.46424919657298,18.97366596101028,20.615528128088304,19.313207915827967,19.235384061671343,20.12461179749811,21.470910553583888,18.788294228055936,18.35755975068582,17.0,17.88854381999832,17.4928556845359,16.1245154965971,17.0,17.0,15.652475842498529,14.7648230602334,13.601470508735444,14.560219778561036,14.317821063276352,14.142135623730953,13.152946437965904,13.152946437965904,13.0,14.0,14.0,13.0,14.0356688476182,13.038404810405298,13.152946437965904,13.341664064126334,11.40175425099138,10.770329614269007,15.264337522473747
5.0,5.0,5.656854249492381,6.4031242374328485,5.656854249492381,6.4031242374328485,8.602325267042627,7.211102550927978,9.433981132056603,10.295630140987,11.6619037896906,11.704699910719626,13.0,12.649110640673518,13.601470508735444,15.297058540778355,14.142135623730953,14.0356688476182,15.033296378372908,15.033296378372908,16.0312195418814,16.0312195418814,15.033296378372908,16.1245154965971,16.1245154965971,15.132745950421556,14.317821063276352,15.132745950421556,15.132745950421556,14.142135623730953,14.142135623730953,13.152946437965904,13.152946437965904,12.0,12.041594578792296,11.0,12.16552506059644,11.180339887498947,11.180339887498947,11.40175425099138,10.44030650891055,10.770329614269007,10.770329614269007,11.180339887498947,11.180339887498947,10.295630140987,10.295630140987,10.295630140987,9.219544457292889,8.48528137423857,9.219544457292889,9.219544457292889
4.123105625617661,5.0990195135927845,7.280109889280518,6.324555320336759,7.071067811865476,8.06225774829855,8.06225774829855,9.055385138137416,10.0,10.04987562112089,10.0,12.041594578792296,12.16552506059644,13.152946437965904,13.341664064126334,14.142135623730953,13.341664064126334,14.560219778561036,14.560219778561036,14.317821063276352,13.92838827718412,15.652475842498529,13.41640786499874,13.892443989449804,14.422205101855956,13.038404810405298,13.892443989449804,13.41640786499874,12.529964086141668,13.0,12.083045973594572,12.083045973594572,12.083045973594572,11.704699910719626,10.44030650891055,10.44030650891055,11.180339887498947,10.198039027185567,10.04987562112089,10.0,11.0,10.04987562112089,12.041594578792296,10.198039027185567,10.04987562112089,10.44030650891055,9.219544457292889,9.219544457292889,9.219544457292889,8.54400374531753,8.54400374531753,8.06225774829855
6.708203932499369,7.615773105863909,8.94427190999916,9.848857801796104,10.770329614269007,10.295630140987,13.0,13.0,13.92838827718412,15.524174696260024,16.492422502470642,18.24828759089466,19.235384061671343,21.095023109728988,22.02271554554524,23.0,21.02379604162864,22.09072203437452,22.09072203437452,22.360679774997894,24.33105012119288,23.345235059857504,21.37755832643195,21.840329667841555,22.13594362117865,21.587033144922906,21.18962010041709,19.6468827043885,19.6468827043885,19.6468827043885,16.76305461424021,17.26267650163207,17.46424919657298,16.1245154965971,16.0312195418814,16.0,17.029386365926403,16.0312195418814,15.033296378372908,16.278820596099706,14.317821063276352,15.297058540778355,15.524174696260024,13.92838827718412,13.601470508735444,14.317821063276352,14.317821063276352,15.231546211727816,13.41640786499874,13.038404810405298,11.6619037896906,12.041594578792296
9.899494936611664,8.48528137423857,7.810249675906654,9.899494936611664,9.899494936611664,10.0,11.40175425099138,12.206555615733702,13.892443989449804,14.422205101855956,15.264337522473747,15.652475842498529,17.0,17.46424919657298,16.76305461424021,18.68154169226941,17.46424919657298,18.24828759089466,18.43908891458577,19.1049731745428,19.0,19.026297590440446,18.0,18.027756377319943,19.0,17.0,16.0312195418814,17.0,16.0,15.0,15.033296378372908,14.142135623730953,15.0,13.152946437965904,14.142135623730953,13.0,12.083045973594572,13.0,13.0,12.529964086141668,12.529964086141668,13.038404810405298,14.422205101855956,12.806248474865695,13.601470508735444,12.727922061357855,11.31370849898476,12.727922061357855,12.727922061357855,12.206555615733702,11.31370849898476,11.6619037896906
