CSI_DATA,AP,B0:A7:32:D7:5B:54,-49,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,1694140596,0,84,0,0,1694.32,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -17 6 -17 5 -18 5 -18 4 -18 3 -17 2 -17 2 -17 1 -17 1 -17 0 -17 0 -17 0 -17 0 -17 -1 -16 -1 -17 0 -15 -1 -15 -1 -15 -1 -15 -1 -15 -1 -15 -1 -14 -2 -14 -1 -15 -1 -14 0 0 0 -14 0 -14 1 -13 1 -13 1 -12 0 -13 1 -13 1 -12 1 -12 2 -12 2 -12 3 -11 2 -12 3 -11 3 -11 3 -10 4 -11 4 -10 4 -10 5 -10 5 -10 4 -10 5 -10 5 -9 6 -10 6 -9 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:A7:32:D7:5B:54,-50,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,1694145775,0,84,0,0,1694.32,384,[84 -64 4 0 0 0 0 0 0 0 0 0 5 18 5 18 4 18 3 19 3 19 2 17 1 18 1 17 0 18 0 17 -1 17 -1 18 -1 17 -2 17 -2 16 -1 17 -1 15 -1 15 -2 15 -2 15 -2 14 -1 15 -2 14 -2 14 -2 15 -1 13 0 0 -1 14 0 14 0 13 1 13 0 12 1 12 0 13 1 12 2 12 2 11 2 11 2 11 2 12 3 11 3 11 4 10 4 11 4 10 4 10 5 9 4 10 5 10 5 10 6 9 5 10 6 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:A7:32:D7:5B:54,-49,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,1694157001,0,84,0,0,1694.33,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -17 6 -17 5 -17 6 -19 5 -17 4 -17 3 -17 2 -16 2 -17 1 -16 1 -17 1 -17 1 -17 1 -17 0 -16 0 -16 0 -15 0 -14 0 -15 0 -15 -1 -14 -1 -14 -1 -13 -1 -14 0 -14 0 -13 1 0 0 -13 1 -13 1 -13 2 -13 2 -12 1 -12 1 -12 2 -12 2 -12 2 -11 3 -11 4 -11 3 -11 3 -11 4 -10 3 -10 5 -10 5 -10 5 -9 5 -9 5 -9 5 -10 5 -9 6 -9 6 -9 6 -9 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:A7:32:D7:5B:54,-49,11,1,3,1,1,1,1,0,0,0,-96,2,6,1,1694180230,0,84,0,0,1694.36,384,[84 -64 4 0 0 0 0 0 0 0 0 0 9 15 8 14 9 16 8 16 7 16 6 15 6 16 5 15 5 16 4 16 4 16 4 16 4 15 4 15 3 15 4 15 3 14 3 14 3 13 3 14 3 13 3 13 2 13 3 13 3 13 3 12 0 0 4 12 4 12 5 11 5 11 4 11 5 11 5 11 5 10 5 10 6 9 6 9 6 9 6 9 7 8 6 8 7 7 8 8 7 7 7 7 8 6 8 7 8 7 8 7 9 6 9 6 9 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:A7:32:D7:5B:54,-49,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,1694183419,0,84,0,0,1694.36,384,[84 -64 4 0 0 0 0 0 0 0 0 0 4 -19 4 -19 4 -19 6 -20 6 -19 6 -17 7 -17 7 -16 9 -17 8 -17 8 -17 8 -16 8 -16 9 -16 9 -15 9 -15 8 -14 8 -14 8 -14 9 -13 9 -13 8 -13 8 -12 7 -13 8 -14 7 -13 0 0 7 -13 6 -13 6 -13 5 -13 6 -12 5 -13 6 -13 5 -12 4 -13 3 -12 3 -12 3 -12 2 -12 2 -12 2 -12 1 -12 1 -13 0 -12 1 -12 0 -12 0 -12 0 -13 -1 -13 -2 -13 -1 -13 -2 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:A7:32:D7:5B:54,-50,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,1694198667,0,84,0,0,1694.38,384,[84 -64 4 0 0 0 0 0 0 0 0 0 12 14 11 14 12 14 11 15 10 15 9 14 8 15 7 14 7 15 7 15 7 15 7 15 7 15 7 15 5 15 6 15 6 14 6 13 5 13 5 13 4 13 5 13 4 12 6 12 5 13 5 12 0 0 6 12 6 12 6 11 7 10 6 11 6 10 6 11 6 10 7 10 7 8 8 8 7 8 8 8 8 8 8 7 8 7 9 7 9 6 9 6 9 5 9 6 9 6 10 6 10 4 10 5 10 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:A7:32:D7:5B:54,-49,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,1694204858,0,84,0,0,1694.38,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -19 -5 -19 -5 -20 -6 -19 -7 -19 -8 -17 -8 -17 -8 -16 -8 -16 -9 -16 -10 -16 -11 -16 -11 -15 -11 -15 -11 -14 -10 -15 -10 -14 -9 -13 -9 -13 -9 -13 -9 -13 -9 -13 -9 -12 -9 -12 -9 -13 -9 -12 -8 0 0 -12 -8 -13 -7 -12 -6 -13 -6 -12 -7 -12 -6 -12 -6 -12 -5 -14 -5 -12 -4 -12 -3 -12 -4 -12 -4 -12 -3 -12 -3 -12 -2 -13 -2 -12 -1 -12 -1 -12 0 -12 -1 -12 0 -13 0 -12 0 -12 -1 -12 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:A7:32:D7:5B:54,-49,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,1694216667,0,84,0,0,1694.39,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -18 -2 -18 -2 -19 -2 -19 -3 -18 -4 -16 -4 -17 -5 -16 -5 -16 -6 -16 -5 -16 -6 -16 -7 -16 -6 -16 -6 -15 -7 -15 -6 -14 -6 -14 -6 -13 -5 -13 -6 -13 -6 -13 -6 -12 -6 -13 -5 -13 -6 -13 -5 0 0 -13 -4 -13 -4 -13 -3 -13 -3 -12 -3 -12 -3 -12 -3 -12 -2 -12 -2 -12 -1 -12 -1 -12 -1 -12 -1 -11 0 -11 0 -11 1 -12 1 -11 1 -11 1 -11 2 -11 2 -11 2 -11 2 -11 3 -11 2 -11 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:A7:32:D7:5B:54,-49,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,1694223491,0,84,0,0,1694.4,384,[84 -64 4 0 0 0 0 0 0 0 0 0 18 -3 18 -2 19 -2 20 -1 19 0 17 0 17 1 17 2 17 2 17 2 17 2 18 3 17 3 17 3 16 4 16 3 15 4 14 4 14 3 14 3 14 4 14 4 13 3 14 2 14 3 14 2 0 0 13 2 14 2 13 1 13 1 12 1 12 1 13 1 12 0 13 0 11 -1 12 -2 11 -1 12 -2 12 -2 11 -2 11 -3 12 -3 11 -4 11 -3 10 -4 11 -4 11 -4 11 -5 10 -5 11 -5 10 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:A7:32:D7:5B:54,-49,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,1694233362,0,84,0,0,1694.41,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -18 -5 -17 -6 -19 -6 -18 -7 -18 -7 -16 -8 -16 -8 -15 -9 -16 -9 -15 -9 -15 -9 -15 -10 -15 -10 -15 -10 -14 -10 -15 -10 -13 -9 -13 -9 -12 -9 -12 -9 -12 -9 -12 -9 -12 -9 -12 -8 -12 -9 -12 -8 0 0 -12 -7 -12 -7 -12 -6 -12 -6 -11 -6 -12 -6 -12 -7 -12 -6 -12 -6 -12 -4 -12 -3 -12 -4 -12 -3 -11 -3 -12 -3 -12 -2 -13 -2 -11 -1 -11 -2 -11 -1 -12 -1 -12 -1 -12 -1 -12 1 -12 0 -12 1 0 0 0 0 0 0 0 0 0 0 ]
