type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,machine_timestamp
CSI_DATA,AP,B0:A7:32:D7:5B:54,-40,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80467408,0,84,0,0,80.6445,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -16 -7 -15 -7 -17 -8 -16 -9 -16 -9 -14 -9 -14 -10 -14 -10 -14 -10 -13 -10 -14 -11 -14 -11 -13 -11 -13 -12 -12 -11 -13 -11 -12 -11 -12 -11 -12 -11 -11 -11 -11 -11 -12 -11 -11 -11 -12 -11 -12 -11 -11 -10 0 0 -11 -10 -13 -10 -12 -9 -12 -9 -11 -9 -12 -9 -12 -9 -12 -8 -13 -9 -13 -7 -13 -7 -12 -8 -13 -7 -13 -6 -13 -7 -13 -6 -14 -6 -13 -6 -13 -5 -13 -4 -14 -6 -14 -6 -15 -5 -14 -5 -14 -6 -14 -5 0 0 0 0 0 0 0 0 0 0 ],1721627331.0365293
CSI_DATA,AP,B0:A7:32:D7:5B:54,-40,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80474138,0,84,0,0,80.6519,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -7 -19 -6 -19 -6 -19 -5 -21 -4 -20 -3 -18 -2 -18 -2 -19 0 -19 -1 -19 -2 -20 -1 -20 -1 -19 -1 -19 0 -19 -1 -20 0 -18 0 -17 0 -17 1 -18 1 -18 0 -18 1 -16 0 -16 -1 -18 -1 -17 0 0 -1 -17 -2 -17 -2 -17 -2 -16 -1 -17 -2 -17 -2 -17 -1 -16 -2 -17 -3 -16 -5 -16 -4 -16 -4 -17 -5 -16 -4 -16 -5 -16 -5 -17 -6 -15 -5 -15 -6 -15 -6 -15 -6 -16 -6 -16 -8 -15 -7 -16 -7 -15 0 0 0 0 0 0 0 0 0 0 ],1721627331.048131
CSI_DATA,AP,B0:A7:32:D7:5B:54,-40,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80483619,0,84,0,0,80.6607,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -13 -14 -13 -15 -14 -15 -13 -17 -12 -16 -11 -16 -10 -16 -8 -17 -9 -18 -9 -18 -9 -18 -9 -18 -9 -17 -9 -18 -7 -18 -9 -18 -7 -17 -7 -16 -7 -17 -6 -17 -5 -17 -6 -17 -5 -16 -7 -16 -7 -17 -7 -16 0 0 -7 -16 -8 -15 -8 -15 -8 -15 -7 -16 -8 -16 -7 -16 -7 -15 -8 -15 -8 -13 -10 -14 -9 -14 -10 -14 -10 -14 -10 -14 -10 -13 -11 -14 -11 -13 -10 -13 -10 -13 -10 -14 -11 -14 -11 -14 -12 -12 -11 -13 -11 -12 0 0 0 0 0 0 0 0 0 0 ],1721627331.058142
CSI_DATA,AP,B0:A7:32:D7:5B:54,-40,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80500130,0,84,0,0,80.6774,384,[84 -64 4 0 0 0 0 0 0 0 0 0 3 -17 4 -17 4 -18 5 -18 6 -18 6 -16 7 -15 7 -15 7 -15 7 -16 8 -16 8 -16 8 -16 8 -15 8 -14 8 -15 8 -14 8 -14 7 -13 8 -13 8 -13 8 -14 8 -12 7 -13 8 -14 7 -13 0 0 7 -14 7 -14 6 -14 5 -14 6 -13 6 -14 6 -14 5 -14 5 -14 4 -14 4 -14 4 -13 4 -14 3 -14 3 -14 2 -14 3 -16 2 -14 2 -14 1 -14 2 -15 2 -15 2 -15 1 -15 2 -15 1 -15 0 0 0 0 0 0 0 0 0 0 ],1721627331.0734875
CSI_DATA,AP,B0:A7:32:D7:5B:54,-40,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80504165,0,84,0,0,80.6836,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -17 3 -17 3 -19 3 -18 2 -19 2 -17 1 -17 0 -17 0 -18 -2 -18 -1 -18 -1 -18 -1 -18 -2 -18 -2 -17 -2 -18 -2 -16 -2 -16 -2 -16 -2 -16 -2 -16 -2 -16 -3 -15 -3 -15 -2 -17 -2 -15 -2 0 0 -15 -2 -16 -1 -15 0 -16 -1 -15 -1 -16 -1 -16 0 -15 0 -15 0 -14 1 -15 2 -15 1 -15 1 -14 2 -14 2 -14 3 -15 3 -14 3 -14 3 -14 4 -14 3 -15 3 -15 4 -14 4 -15 4 -14 4 0 0 0 0 0 0 0 0 0 0 ],1721627331.0765357
CSI_DATA,AP,B0:A7:32:D7:5B:54,-40,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80515476,0,84,0,0,80.6925,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -12 -13 -11 -14 -12 -14 -12 -16 -11 -15 -9 -15 -8 -15 -8 -15 -8 -16 -8 -16 -9 -16 -7 -17 -8 -16 -8 -16 -6 -16 -7 -16 -7 -15 -7 -15 -6 -15 -5 -15 -5 -15 -6 -16 -5 -15 -7 -15 -6 -15 -7 -15 0 0 -6 -14 -7 -14 -7 -14 -7 -13 -6 -14 -7 -14 -7 -14 -7 -13 -8 -13 -9 -12 -9 -11 -9 -12 -9 -12 -9 -12 -9 -12 -10 -11 -10 -12 -10 -11 -9 -11 -10 -11 -10 -12 -10 -11 -11 -11 -12 -10 -11 -11 -11 -10 0 0 0 0 0 0 0 0 0 0 ],1721627331.0880048
CSI_DATA,AP,B0:A7:32:D7:5B:54,-40,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80524491,0,84,0,0,80.7016,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -18 -9 -17 -10 -18 -10 -18 -12 -18 -12 -16 -12 -15 -12 -15 -12 -15 -13 -14 -14 -15 -14 -15 -14 -14 -14 -14 -15 -13 -14 -14 -14 -13 -13 -12 -13 -13 -13 -12 -13 -12 -13 -12 -14 -11 -13 -12 -13 -12 -13 -12 -13 0 0 -12 -12 -14 -11 -13 -11 -13 -11 -13 -12 -13 -11 -13 -12 -13 -11 -13 -10 -13 -9 -14 -9 -13 -9 -14 -9 -14 -8 -14 -9 -14 -8 -16 -9 -15 -7 -14 -7 -15 -6 -15 -8 -15 -7 -16 -8 -16 -6 -16 -8 -15 -6 0 0 0 0 0 0 0 0 0 0 ],1721627331.0983946
CSI_DATA,AP,B0:A7:32:D7:5B:54,-40,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80533605,0,84,0,0,80.7107,384,[84 -64 4 0 0 0 0 0 0 0 0 0 11 11 11 11 12 13 11 14 11 13 9 13 8 13 7 13 8 14 8 14 7 14 7 15 7 15 7 15 6 14 7 14 6 14 7 13 6 13 6 14 6 13 6 13 5 13 6 13 6 14 6 12 0 0 6 13 7 12 7 12 8 12 6 12 7 12 7 13 7 11 8 11 8 10 9 10 8 10 9 10 9 10 9 10 10 9 10 11 9 8 9 9 10 8 9 10 10 10 11 9 11 8 11 10 10 8 0 0 0 0 0 0 0 0 0 0 ],1721627331.1064432
CSI_DATA,AP,B0:A7:32:D7:5B:54,-40,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80545178,0,84,0,0,80.7223,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -12 12 -12 11 -12 12 -14 11 -13 11 -13 10 -14 9 -13 9 -14 9 -14 9 -14 9 -15 9 -15 8 -15 8 -14 7 -15 8 -14 7 -14 7 -13 7 -14 7 -14 6 -14 7 -14 6 -13 7 -14 7 -13 7 0 0 -13 7 -13 8 -12 8 -12 8 -12 7 -12 7 -13 7 -12 8 -12 8 -10 8 -10 10 -10 9 -11 10 -10 9 -10 9 -10 10 -10 10 -9 10 -9 10 -9 10 -9 10 -9 11 -9 11 -8 11 -9 11 -8 11 0 0 0 0 0 0 0 0 0 0 ],1721627331.1184244
CSI_DATA,AP,B0:A7:32:D7:5B:54,-40,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,80558571,0,84,0,0,80.7357,384,[84 -64 4 0 0 0 0 0 0 0 0 0 16 -1 16 -1 17 -1 17 0 17 1 14 1 15 2 15 2 16 2 15 3 15 4 15 4 15 4 15 4 14 5 16 4 13 4 14 4 13 4 13 5 13 5 14 4 12 5 13 4 14 5 12 4 0 0 13 4 14 3 13 3 14 3 12 3 13 2 13 3 13 3 14 2 12 1 13 1 13 1 13 1 12 1 13 0 13 -1 14 0 13 -1 13 -1 13 -1 13 0 13 -1 14 -1 13 -2 14 -1 13 -2 0 0 0 0 0 0 0 0 0 0 ],1721627331.1323838
